iso_code,location,continent,year,total_vaccinations,fully_vaccinated_per_hundred,new_cases,new_deaths,population,cases_per_million,deaths_per_million,health_spending_pct_gdp,region,income_group
JPN,Japan,Asia,2024,,,0.0,0.0,123951696,0.0,0.0,,East Asia & Pacific,High income
JEY,Jersey,Europe,2024,,,0.0,0.0,110796,0.0,0.0,,,
JOR,Jordan,Asia,2024,,,0.0,0.0,11285875,0.0,0.0,,Middle East & North Africa,Lower middle income
KAZ,Kazakhstan,Asia,2024,,,1165.0,0.0,19397998,60.057744103283234,0.0,,Europe & Central Asia,Upper middle income
KEN,Kenya,Africa,2024,,,12.0,0.0,54027484,0.2221091768774574,0.0,,Sub-Saharan Africa,Lower middle income
KIR,Kiribati,Oceania,2024,,,0.0,0.0,131237,0.0,0.0,,East Asia & Pacific,Lower middle income
KWT,Kuwait,Asia,2024,,,704.0,0.0,4268886,164.91421883835736,0.0,,Middle East & North Africa,High income
KGZ,Kyrgyzstan,Asia,2024,,,10.0,0.0,6630621,1.508154364425293,0.0,,Europe & Central Asia,Lower middle income
LAO,Laos,Asia,2024,,,154.0,0.0,7529477,20.452947794382,0.0,,East Asia & Pacific,Lower middle income
LVA,Latvia,Europe,2024,,,64.0,10.0,1850654,34.58236925973196,5.40349519683312,,Europe & Central Asia,High income
LBN,Lebanon,Asia,2024,,,0.0,0.0,5489744,0.0,0.0,,Middle East & North Africa,Lower middle income
LSO,Lesotho,Africa,2024,,,0.0,0.0,2305826,0.0,0.0,,Sub-Saharan Africa,Lower middle income
LBR,Liberia,Africa,2024,,,0.0,0.0,5302690,0.0,0.0,,Sub-Saharan Africa,Low income
LBY,Libya,Africa,2024,,,0.0,0.0,6812344,0.0,0.0,,Middle East & North Africa,Upper middle income
LIE,Liechtenstein,Europe,2024,,,21.0,1.0,39355,533.6043704738915,25.409731927328167,,Europe & Central Asia,High income
LTU,Lithuania,Europe,2024,4604865.0,68.4,10125.0,37.0,2750058,3681.7405305633556,13.454261691935224,,Europe & Central Asia,High income
LUX,Luxembourg,Europe,2024,,,3505.0,0.0,647601,5412.283180538634,0.0,,Europe & Central Asia,High income
MDG,Madagascar,Africa,2024,,,85.0,2.0,29611718,2.870485258572299,0.06754082961346586,,Sub-Saharan Africa,Low income
MWI,Malawi,Africa,2024,,,0.0,0.0,20405318,0.0,0.0,,Sub-Saharan Africa,Low income
MYS,Malaysia,Asia,2024,72657288.0,81.18,82088.0,58.0,33938216,2418.7482335547634,1.7089878855152552,,East Asia & Pacific,Upper middle income
MDV,Maldives,Asia,2024,,,0.0,0.0,523798,0.0,0.0,,South Asia,Upper middle income
MLI,Mali,Africa,2024,,,2.0,0.0,22593598,0.08852065084985578,0.0,,Sub-Saharan Africa,Low income
MLT,Malta,Europe,2024,1408793.0,88.43,1774.0,31.0,533293,3326.5015666809804,58.12939603557519,,Middle East & North Africa,High income
MHL,Marshall Islands,Oceania,2024,,,159.0,0.0,41593,3822.7586372706946,0.0,,East Asia & Pacific,Upper middle income
MTQ,Martinique,North America,2024,,,0.0,0.0,367512,0.0,0.0,,,
MRT,Mauritania,Africa,2024,,,85.0,0.0,4736146,17.94708186783093,0.0,,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,Africa,2024,,,4447.0,13.0,1299478,3422.143352946337,10.00401699759442,,Sub-Saharan Africa,Upper middle income
MYT,Mayotte,Africa,2024,,,0.0,0.0,326113,0.0,0.0,,,
MEX,Mexico,North America,2024,,,11042.0,425.0,127504120,86.6011231637064,3.3332256243955096,,Latin America & Caribbean,Upper middle income
FSM,Micronesia (country),Oceania,2024,,,5305.0,0.0,114178,46462.54094484051,0.0,,East Asia & Pacific,Lower middle income
MDA,Moldova,Europe,2024,,,6459.0,71.0,3272993,1973.4231023408852,21.69268311909008,,Europe & Central Asia,Upper middle income
MCO,Monaco,Europe,2024,,,0.0,0.0,36491,0.0,0.0,,Europe & Central Asia,High income
MNG,Mongolia,Asia,2024,,,155.0,0.0,3398373,45.61006104980236,0.0,,East Asia & Pacific,Upper middle income
MNE,Montenegro,Europe,2024,,,0.0,0.0,627082,0.0,0.0,,Europe & Central Asia,Upper middle income
MSR,Montserrat,North America,2024,,,0.0,0.0,4413,0.0,0.0,,,
MAR,Morocco,Africa,2024,,,846.0,5.0,37457976,22.58531000180042,0.13348291963239017,,Middle East & North Africa,Lower middle income
MOZ,Mozambique,Africa,2024,,,112.0,2.0,32969520,3.39707705784009,0.06066209031857304,,Sub-Saharan Africa,Low income
MMR,Myanmar,Asia,2024,,,1437.0,0.0,54179312,26.52303890459148,0.0,,East Asia & Pacific,Lower middle income
NAM,Namibia,Africa,2024,,,284.0,5.0,2567024,110.63394810488721,1.9477807764944932,,Sub-Saharan Africa,Upper middle income
NRU,Nauru,Oceania,2024,,,0.0,0.0,12691,0.0,0.0,,East Asia & Pacific,High income
NPL,Nepal,Asia,2024,,,0.0,0.0,30547586,0.0,0.0,,South Asia,Lower middle income
NLD,Netherlands,Europe,2024,,,8978.0,0.0,17564020,511.1586071981243,0.0,,Europe & Central Asia,High income
NCL,New Caledonia,Oceania,2024,,,99.0,0.0,289959,341.42758114078197,0.0,,East Asia & Pacific,High income
NZL,New Zealand,Oceania,2024,13398398.0,,198673.0,661.0,5185289,38314.740027026455,127.47601917655892,,East Asia & Pacific,High income
NIC,Nicaragua,North America,2024,,,70.0,0.0,6948395,10.074268949879793,0.0,,Latin America & Caribbean,Lower middle income
NER,Niger,Africa,2024,,,3.0,0.0,26207982,0.11446894308764406,0.0,,Sub-Saharan Africa,Low income
NGA,Nigeria,Africa,2024,,,0.0,0.0,218541216,0.0,0.0,,Sub-Saharan Africa,Lower middle income
NIU,Niue,Oceania,2024,,,81.0,0.0,1952,41495.90163934426,0.0,,,
PRK,North Korea,Asia,2024,,,0.0,0.0,26069416,0.0,0.0,,East Asia & Pacific,Low income
MKD,North Macedonia,Europe,2024,,,608.0,13.0,2093606,290.40803283903466,6.20938228109778,,Europe & Central Asia,Upper middle income
MNP,Northern Mariana Islands,Oceania,2024,,,571.0,0.0,49574,11518.134505991044,0.0,,East Asia & Pacific,High income
NOR,Norway,Europe,2024,,,8716.0,0.0,5434324,1603.8793417543748,0.0,,Europe & Central Asia,High income
OMN,Oman,Asia,2024,,,0.0,0.0,4576300,0.0,0.0,,Middle East & North Africa,High income
PAK,Pakistan,Asia,2024,,,0.0,0.0,235824864,0.0,0.0,,South Asia,Lower middle income
PLW,Palau,Oceania,2024,,,107.0,1.0,18084,5916.832559168326,55.29750055297501,,East Asia & Pacific,High income
PSE,Palestine,Asia,2024,,,0.0,0.0,5250076,0.0,0.0,,Middle East & North Africa,Lower middle income
PAN,Panama,North America,2024,,,1994.0,94.0,4408582,452.2996283158621,21.32204867687615,,Latin America & Caribbean,High income
PNG,Papua New Guinea,Oceania,2024,,,0.0,0.0,10142625,0.0,0.0,,East Asia & Pacific,Lower middle income
PRY,Paraguay,South America,2024,,,0.0,0.0,6780745,0.0,0.0,,Latin America & Caribbean,Upper middle income
PER,Peru,South America,2024,,,21757.0,459.0,34049588,638.9798314152877,13.480339321580043,,Latin America & Caribbean,Upper middle income
PHL,Philippines,Asia,2024,,,8183.0,69.0,115559008,70.8123074230613,0.5970975451779579,,East Asia & Pacific,Lower middle income
PCN,Pitcairn,Oceania,2024,,,0.0,0.0,47,0.0,0.0,,,
POL,Poland,Europe,2024,,,38734.0,488.0,39857144,971.8207606646376,12.243727247491693,,Europe & Central Asia,High income
PRT,Portugal,Europe,2024,,,24610.0,880.0,10270857,2396.0999554370196,85.67931575719534,,Europe & Central Asia,High income
PRI,Puerto Rico,North America,2024,,,0.0,0.0,3252412,0.0,0.0,,Latin America & Caribbean,High income
QAT,Qatar,Asia,2024,,,0.0,0.0,2695131,0.0,0.0,,Middle East & North Africa,High income
REU,Reunion,Africa,2024,,,0.0,0.0,974062,0.0,0.0,,,
ROU,Romania,Europe,2024,,,29026.0,111.0,19659270,1476.4536017868415,5.6461913387424865,,Europe & Central Asia,High income
RUS,Russia,Europe,2024,,,522176.0,1829.0,144713312,3608.3480695956987,12.638781980195438,,Europe & Central Asia,High income
RWA,Rwanda,Africa,2024,,,56.0,0.0,13776702,4.064833513855493,0.0,,Sub-Saharan Africa,Low income
BLM,Saint Barthelemy,North America,2024,,,0.0,0.0,10994,0.0,0.0,,,
SHN,Saint Helena,Africa,2024,,,0.0,0.0,5401,0.0,0.0,,,
KNA,Saint Kitts and Nevis,North America,2024,,,0.0,0.0,47681,0.0,0.0,,Latin America & Caribbean,High income
LCA,Saint Lucia,North America,2024,,,52.0,0.0,179872,289.09446717665895,0.0,,Latin America & Caribbean,Upper middle income
MAF,Saint Martin (French part),North America,2024,,,0.0,0.0,31816,0.0,0.0,,Latin America & Caribbean,High income
SPM,Saint Pierre and Miquelon,North America,2024,,,0.0,0.0,5885,0.0,0.0,,,
VCT,Saint Vincent and the Grenadines,North America,2024,,,0.0,0.0,103959,0.0,0.0,,Latin America & Caribbean,Upper middle income
WSM,Samoa,Oceania,2024,,,95.0,0.0,222390,427.1774810018436,0.0,,East Asia & Pacific,Lower middle income
SMR,San Marino,Europe,2024,,,0.0,0.0,33690,0.0,0.0,,Europe & Central Asia,High income
STP,Sao Tome and Principe,Africa,2024,,,35.0,0.0,227393,153.91854630529522,0.0,,Sub-Saharan Africa,Lower middle income
SAU,Saudi Arabia,Asia,2024,,,0.0,0.0,36408824,0.0,0.0,,Middle East & North Africa,High income
SEN,Senegal,Africa,2024,,,435.0,0.0,17316452,25.120619397091275,0.0,,Sub-Saharan Africa,Lower middle income
SRB,Serbia,Europe,2024,,,0.0,0.0,6871547,0.0,0.0,,Europe & Central Asia,Upper middle income
SYC,Seychelles,Africa,2024,,,666.0,0.0,107135,6216.455873430718,0.0,,Sub-Saharan Africa,High income
SLE,Sierra Leone,Africa,2024,,,200.0,0.0,8605723,23.240348312396296,0.0,,Sub-Saharan Africa,Low income
SGP,Singapore,Asia,2024,,,81640.0,70.0,5637022,14482.82444169989,12.417904347366393,,East Asia & Pacific,High income
SXM,Sint Maarten (Dutch part),North America,2024,,,0.0,0.0,44192,0.0,0.0,,Latin America & Caribbean,High income
SVK,Slovakia,Europe,2024,,,2473.0,20.0,5643455,438.2067368305409,3.5439283205057897,,Europe & Central Asia,High income
SVN,Slovenia,Europe,2024,,,2167.0,223.0,2119843,1022.2455153518445,105.19646973856084,,Europe & Central Asia,High income
SLB,Solomon Islands,Oceania,2024,,,0.0,0.0,724272,0.0,0.0,,East Asia & Pacific,Lower middle income
SOM,Somalia,Africa,2024,,,0.0,0.0,17597508,0.0,0.0,,Sub-Saharan Africa,Low income
ZAF,South Africa,Africa,2024,,,129.0,0.0,59893884,2.1538092269988702,0.0,,Sub-Saharan Africa,Upper middle income
KOR,South Korea,Asia,2024,,,0.0,0.0,51815808,0.0,0.0,,East Asia & Pacific,High income
SSD,South Sudan,Africa,2024,,,4.0,0.0,10913172,0.3665295479627738,0.0,,Sub-Saharan Africa,Low income
ESP,Spain,Europe,2024,,,,,47558632,,,,Europe & Central Asia,High income
LKA,Sri Lanka,Asia,2024,,,91.0,17.0,21832150,4.168164839468399,0.7786681568237668,,South Asia,Lower middle income
SDN,Sudan,Africa,2024,,,0.0,0.0,46874200,0.0,0.0,,Sub-Saharan Africa,Low income
SUR,Suriname,South America,2024,,,6.0,2.0,618046,9.708015260999991,3.2360050869999966,,Latin America & Caribbean,Upper middle income
SWE,Sweden,Europe,2024,28312817.0,,8564.0,713.0,10549349,811.8036477890721,67.58710892966002,,Europe & Central Asia,High income
CHE,Switzerland,Europe,2024,,,10927.0,0.0,8740471,1250.1614615505275,0.0,,Europe & Central Asia,High income
SYR,Syria,Asia,2024,,,0.0,0.0,22125242,0.0,0.0,,Middle East & North Africa,Low income
TJK,Tajikistan,Asia,2024,,,0.0,0.0,9952789,0.0,0.0,,Europe & Central Asia,Lower middle income
TZA,Tanzania,Africa,2024,,,7.0,0.0,65497752,0.10687389698504463,0.0,,Sub-Saharan Africa,Lower middle income
THA,Thailand,Asia,2024,,,36805.0,198.0,71697024,513.3406931925097,2.7616209007503576,,East Asia & Pacific,Upper middle income
TGO,Togo,Africa,2024,,,3.0,0.0,8848700,0.33903285228338625,0.0,,Sub-Saharan Africa,Low income
TKL,Tokelau,Oceania,2024,,,0.0,0.0,1893,0.0,0.0,,,
TON,Tonga,Oceania,2024,,,27.0,0.0,106867,252.65049079697195,0.0,,East Asia & Pacific,Upper middle income
TTO,Trinidad and Tobago,North America,2024,,,0.0,0.0,1531043,0.0,0.0,,Latin America & Caribbean,High income
TUN,Tunisia,Africa,2024,,,0.0,0.0,12356116,0.0,0.0,,Middle East & North Africa,Lower middle income
TUR,Turkey,Asia,2024,,,28.0,0.0,85341248,0.32809456922870406,0.0,,Europe & Central Asia,Upper middle income
TKM,Turkmenistan,Asia,2024,,,0.0,0.0,6430777,0.0,0.0,,Europe & Central Asia,Upper middle income
TCA,Turks and Caicos Islands,North America,2024,,,95.0,0.0,45726,2077.5926168919214,0.0,,Latin America & Caribbean,High income
TUV,Tuvalu,Oceania,2024,,,0.0,0.0,11335,0.0,0.0,,East Asia & Pacific,Upper middle income
UGA,Uganda,Africa,2024,,,266.0,0.0,47249588,5.629678718045118,0.0,,Sub-Saharan Africa,Low income
UKR,Ukraine,Europe,2024,,,5775.0,2.0,39701744,145.4596049987124,0.05037562077877485,,Europe & Central Asia,Upper middle income
ARE,United Arab Emirates,Asia,2024,,,0.0,0.0,9441138,0.0,0.0,,Middle East & North Africa,High income
GBR,United Kingdom,Europe,2024,,,109370.0,0.0,67508936,1620.0818214643466,0.0,,Europe & Central Asia,High income
USA,United States,North America,2024,,,,28689.0,338289856,,84.80597183499347,,North America,High income
VIR,United States Virgin Islands,North America,2024,,,0.0,0.0,99479,0.0,0.0,,Latin America & Caribbean,High income
URY,Uruguay,South America,2024,,,3453.0,57.0,3422796,1008.8243646422397,16.65305206620552,,Latin America & Caribbean,High income
UZB,Uzbekistan,Asia,2024,,,0.0,0.0,34627648,0.0,0.0,,Europe & Central Asia,Lower middle income
VUT,Vanuatu,Oceania,2024,,,0.0,0.0,326744,0.0,0.0,,East Asia & Pacific,Lower middle income
VAT,Vatican,Europe,2024,,,0.0,0.0,808,0.0,0.0,,,
VEN,Venezuela,South America,2024,,,0.0,0.0,28301700,0.0,0.0,,Latin America & Caribbean,
VNM,Vietnam,Asia,2024,,,0.0,0.0,98186856,0.0,0.0,,East Asia & Pacific,Lower middle income
WLF,Wallis and Futuna,Oceania,2024,,,210.0,1.0,11596,18109.692997585375,86.23663332183511,,,
YEM,Yemen,Asia,2024,,,0.0,0.0,33696612,0.0,0.0,,Middle East & North Africa,Low income
ZMB,Zambia,Africa,2024,,,538.0,8.0,20017670,26.876254828858702,0.3996469119532893,,Sub-Saharan Africa,Lower middle income
ZWE,Zimbabwe,Africa,2024,,,315.0,9.0,16320539,19.300833140376064,0.551452375439316,,Sub-Saharan Africa,Lower middle income
